Date,Item Name,Is Bundle,Price,Sales
2022-03-10,Popcorn,No,5.0,85
2022-03-10,Soda,No,3.0,155
2022-03-10,Candy,No,2.0,63
2022-03-10,Nachos,No,4.0,135
2022-03-10,Hotdog,No,6.0,198
2022-03-10,Popcorn & Soda,Yes,7.2,79
2022-03-10,Candy & Soda,Yes,4.5,68
2022-03-10,Nachos & Soda,Yes,6.3,49
2022-03-10,Hotdog & Soda,Yes,8.1,36
2022-03-11,Popcorn,No,5.0,186
2022-03-11,Soda,No,3.0,178
2022-03-11,Candy,No,2.0,87
2022-03-11,Nachos,No,4.0,93
2022-03-11,Hotdog,No,6.0,135
2022-03-11,Popcorn & Soda,Yes,7.2,73
2022-03-11,Candy & Soda,Yes,4.5,91
2022-03-11,Nachos & Soda,Yes,6.3,35
2022-03-11,Hotdog & Soda,Yes,8.1,46
2022-03-12,Popcorn,No,5.0,100
2022-03-12,Soda,No,3.0,87
2022-03-12,Candy,No,2.0,100
2022-03-12,Nachos,No,4.0,59
2022-03-12,Hotdog,No,6.0,169
2022-03-12,Popcorn & Soda,Yes,7.2,50
2022-03-12,Candy & Soda,Yes,4.5,99
2022-03-12,Nachos & Soda,Yes,6.3,86
2022-03-12,Hotdog & Soda,Yes,8.1,68
2022-03-13,Popcorn,No,5.0,82
2022-03-13,Soda,No,3.0,67
2022-03-13,Candy,No,2.0,106
2022-03-13,Nachos,No,4.0,145
2022-03-13,Hotdog,No,6.0,97
2022-03-13,Popcorn & Soda,Yes,7.2,71
2022-03-13,Candy & Soda,Yes,4.5,56
2022-03-13,Nachos & Soda,Yes,6.3,81
2022-03-13,Hotdog & Soda,Yes,8.1,71
2022-03-14,Popcorn,No,5.0,81
2022-03-14,Soda,No,3.0,75
2022-03-14,Candy,No,2.0,74
2022-03-14,Nachos,No,4.0,124
2022-03-14,Hotdog,No,6.0,72
2022-03-14,Popcorn & Soda,Yes,7.2,86
2022-03-14,Candy & Soda,Yes,4.5,81
2022-03-14,Nachos & Soda,Yes,6.3,60
2022-03-14,Hotdog & Soda,Yes,8.1,93
2022-03-15,Popcorn,No,5.0,82
2022-03-15,Soda,No,3.0,51
2022-03-15,Candy,No,2.0,67
2022-03-15,Nachos,No,4.0,133
2022-03-15,Hotdog,No,6.0,84
2022-03-15,Popcorn & Soda,Yes,7.2,80
2022-03-15,Candy & Soda,Yes,4.5,47
2022-03-15,Nachos & Soda,Yes,6.3,59
2022-03-15,Hotdog & Soda,Yes,8.1,73
2022-03-16,Popcorn,No,5.0,102
2022-03-16,Soda,No,3.0,187
2022-03-16,Candy,No,2.0,136
2022-03-16,Nachos,No,4.0,188
2022-03-16,Hotdog,No,6.0,62
2022-03-16,Popcorn & Soda,Yes,7.2,69
2022-03-16,Candy & Soda,Yes,4.5,97
2022-03-16,Nachos & Soda,Yes,6.3,71
2022-03-16,Hotdog & Soda,Yes,8.1,48
2022-03-17,Popcorn,No,5.0,143
2022-03-17,Soda,No,3.0,68
2022-03-17,Candy,No,2.0,72
2022-03-17,Nachos,No,4.0,103
2022-03-17,Hotdog,No,6.0,114
2022-03-17,Popcorn & Soda,Yes,7.2,41
2022-03-17,Candy & Soda,Yes,4.5,53
2022-03-17,Nachos & Soda,Yes,6.3,63
2022-03-17,Hotdog & Soda,Yes,8.1,82
2022-03-18,Popcorn,No,5.0,185
2022-03-18,Soda,No,3.0,67
2022-03-18,Candy,No,2.0,106
2022-03-18,Nachos,No,4.0,161
2022-03-18,Hotdog,No,6.0,54
2022-03-18,Popcorn & Soda,Yes,7.2,55
2022-03-18,Candy & Soda,Yes,4.5,59
2022-03-18,Nachos & Soda,Yes,6.3,83
2022-03-18,Hotdog & Soda,Yes,8.1,42
2022-03-19,Popcorn,No,5.0,132
2022-03-19,Soda,No,3.0,78
2022-03-19,Candy,No,2.0,52
2022-03-19,Nachos,No,4.0,139
2022-03-19,Hotdog,No,6.0,153
2022-03-19,Popcorn & Soda,Yes,7.2,87
2022-03-19,Candy & Soda,Yes,4.5,31
2022-03-19,Nachos & Soda,Yes,6.3,57
2022-03-19,Hotdog & Soda,Yes,8.1,31
2022-03-20,Popcorn,No,5.0,176
2022-03-20,Soda,No,3.0,184
2022-03-20,Candy,No,2.0,75
2022-03-20,Nachos,No,4.0,137
2022-03-20,Hotdog,No,6.0,65
2022-03-20,Popcorn & Soda,Yes,7.2,52
2022-03-20,Candy & Soda,Yes,4.5,69
2022-03-20,Nachos & Soda,Yes,6.3,89
2022-03-20,Hotdog & Soda,Yes,8.1,61
2022-03-21,Popcorn,No,5.0,64
2022-03-21,Soda,No,3.0,190
2022-03-21,Candy,No,2.0,54
2022-03-21,Nachos,No,4.0,123
2022-03-21,Hotdog,No,6.0,101
2022-03-21,Popcorn & Soda,Yes,7.2,70
2022-03-21,Candy & Soda,Yes,4.5,82
2022-03-21,Nachos & Soda,Yes,6.3,79
2022-03-21,Hotdog & Soda,Yes,8.1,44
2022-03-22,Popcorn,No,5.0,155
2022-03-22,Soda,No,3.0,176
2022-03-22,Candy,No,2.0,56
2022-03-22,Nachos,No,4.0,89
2022-03-22,Hotdog,No,6.0,148
2022-03-22,Popcorn & Soda,Yes,7.2,44
2022-03-22,Candy & Soda,Yes,4.5,99
2022-03-22,Nachos & Soda,Yes,6.3,94
2022-03-22,Hotdog & Soda,Yes,8.1,33
2022-03-23,Popcorn,No,5.0,60
2022-03-23,Soda,No,3.0,157
2022-03-23,Candy,No,2.0,75
2022-03-23,Nachos,No,4.0,200
2022-03-23,Hotdog,No,6.0,134
2022-03-23,Popcorn & Soda,Yes,7.2,69
2022-03-23,Candy & Soda,Yes,4.5,52
2022-03-23,Nachos & Soda,Yes,6.3,45
2022-03-23,Hotdog & Soda,Yes,8.1,90
2022-03-24,Popcorn,No,5.0,117
2022-03-24,Soda,No,3.0,153
2022-03-24,Candy,No,2.0,129
2022-03-24,Nachos,No,4.0,102
2022-03-24,Hotdog,No,6.0,155
2022-03-24,Popcorn & Soda,Yes,7.2,54
2022-03-24,Candy & Soda,Yes,4.5,73
2022-03-24,Nachos & Soda,Yes,6.3,41
2022-03-24,Hotdog & Soda,Yes,8.1,38
2022-03-25,Popcorn,No,5.0,61
2022-03-25,Soda,No,3.0,118
2022-03-25,Candy,No,2.0,77
2022-03-25,Nachos,No,4.0,105
2022-03-25,Hotdog,No,6.0,148
2022-03-25,Popcorn & Soda,Yes,7.2,98
2022-03-25,Candy & Soda,Yes,4.5,87
2022-03-25,Nachos & Soda,Yes,6.3,71
2022-03-25,Hotdog & Soda,Yes,8.1,67
2022-03-26,Popcorn,No,5.0,117
2022-03-26,Soda,No,3.0,82
2022-03-26,Candy,No,2.0,120
2022-03-26,Nachos,No,4.0,105
2022-03-26,Hotdog,No,6.0,154
2022-03-26,Popcorn & Soda,Yes,7.2,80
2022-03-26,Candy & Soda,Yes,4.5,72
2022-03-26,Nachos & Soda,Yes,6.3,44
2022-03-26,Hotdog & Soda,Yes,8.1,67
2022-03-27,Popcorn,No,5.0,192
2022-03-27,Soda,No,3.0,54
2022-03-27,Candy,No,2.0,132
2022-03-27,Nachos,No,4.0,100
2022-03-27,Hotdog,No,6.0,59
2022-03-27,Popcorn & Soda,Yes,7.2,41
2022-03-27,Candy & Soda,Yes,4.5,33
2022-03-27,Nachos & Soda,Yes,6.3,47
2022-03-27,Hotdog & Soda,Yes,8.1,65
2022-03-28,Popcorn,No,5.0,74
2022-03-28,Soda,No,3.0,147
2022-03-28,Candy,No,2.0,150
2022-03-28,Nachos,No,4.0,58
2022-03-28,Hotdog,No,6.0,110
2022-03-28,Popcorn & Soda,Yes,7.2,82
2022-03-28,Candy & Soda,Yes,4.5,47
2022-03-28,Nachos & Soda,Yes,6.3,72
2022-03-28,Hotdog & Soda,Yes,8.1,64
2022-03-29,Popcorn,No,5.0,112
2022-03-29,Soda,No,3.0,170
2022-03-29,Candy,No,2.0,154
2022-03-29,Nachos,No,4.0,53
2022-03-29,Hotdog,No,6.0,142
2022-03-29,Popcorn & Soda,Yes,7.2,70
2022-03-29,Candy & Soda,Yes,4.5,74
2022-03-29,Nachos & Soda,Yes,6.3,79
2022-03-29,Hotdog & Soda,Yes,8.1,57
2022-03-30,Popcorn,No,5.0,129
2022-03-30,Soda,No,3.0,125
2022-03-30,Candy,No,2.0,165
2022-03-30,Nachos,No,4.0,118
2022-03-30,Hotdog,No,6.0,147
2022-03-30,Popcorn & Soda,Yes,7.2,30
2022-03-30,Candy & Soda,Yes,4.5,68
2022-03-30,Nachos & Soda,Yes,6.3,46
2022-03-30,Hotdog & Soda,Yes,8.1,64
2022-03-31,Popcorn,No,5.0,139
2022-03-31,Soda,No,3.0,98
2022-03-31,Candy,No,2.0,87
2022-03-31,Nachos,No,4.0,200
2022-03-31,Hotdog,No,6.0,199
2022-03-31,Popcorn & Soda,Yes,7.2,33
2022-03-31,Candy & Soda,Yes,4.5,78
2022-03-31,Nachos & Soda,Yes,6.3,88
2022-03-31,Hotdog & Soda,Yes,8.1,97
2022-04-01,Popcorn,No,5.0,179
2022-04-01,Soda,No,3.0,98
2022-04-01,Candy,No,2.0,175
2022-04-01,Nachos,No,4.0,160
2022-04-01,Hotdog,No,6.0,97
2022-04-01,Popcorn & Soda,Yes,7.2,80
2022-04-01,Candy & Soda,Yes,4.5,72
2022-04-01,Nachos & Soda,Yes,6.3,84
2022-04-01,Hotdog & Soda,Yes,8.1,78
2022-04-02,Popcorn,No,5.0,173
2022-04-02,Soda,No,3.0,129
2022-04-02,Candy,No,2.0,160
2022-04-02,Nachos,No,4.0,192
2022-04-02,Hotdog,No,6.0,76
2022-04-02,Popcorn & Soda,Yes,7.2,97
2022-04-02,Candy & Soda,Yes,4.5,93
2022-04-02,Nachos & Soda,Yes,6.3,59
2022-04-02,Hotdog & Soda,Yes,8.1,65
2022-04-03,Popcorn,No,5.0,162
2022-04-03,Soda,No,3.0,135
2022-04-03,Candy,No,2.0,163
2022-04-03,Nachos,No,4.0,173
2022-04-03,Hotdog,No,6.0,98
2022-04-03,Popcorn & Soda,Yes,7.2,84
2022-04-03,Candy & Soda,Yes,4.5,85
2022-04-03,Nachos & Soda,Yes,6.3,97
2022-04-03,Hotdog & Soda,Yes,8.1,73
2022-04-04,Popcorn,No,5.0,136
2022-04-04,Soda,No,3.0,133
2022-04-04,Candy,No,2.0,200
2022-04-04,Nachos,No,4.0,65
2022-04-04,Hotdog,No,6.0,198
2022-04-04,Popcorn & Soda,Yes,7.2,46
2022-04-04,Candy & Soda,Yes,4.5,66
2022-04-04,Nachos & Soda,Yes,6.3,48
2022-04-04,Hotdog & Soda,Yes,8.1,59
2022-04-05,Popcorn,No,5.0,94
2022-04-05,Soda,No,3.0,195
2022-04-05,Candy,No,2.0,111
2022-04-05,Nachos,No,4.0,149
2022-04-05,Hotdog,No,6.0,101
2022-04-05,Popcorn & Soda,Yes,7.2,48
2022-04-05,Candy & Soda,Yes,4.5,73
2022-04-05,Nachos & Soda,Yes,6.3,36
2022-04-05,Hotdog & Soda,Yes,8.1,73
2022-04-06,Popcorn,No,5.0,166
2022-04-06,Soda,No,3.0,117
2022-04-06,Candy,No,2.0,83
2022-04-06,Nachos,No,4.0,118
2022-04-06,Hotdog,No,6.0,104
2022-04-06,Popcorn & Soda,Yes,7.2,39
2022-04-06,Candy & Soda,Yes,4.5,71
2022-04-06,Nachos & Soda,Yes,6.3,70
2022-04-06,Hotdog & Soda,Yes,8.1,98
2022-04-07,Popcorn,No,5.0,171
2022-04-07,Soda,No,3.0,187
2022-04-07,Candy,No,2.0,59
2022-04-07,Nachos,No,4.0,151
2022-04-07,Hotdog,No,6.0,177
2022-04-07,Popcorn & Soda,Yes,7.2,80
2022-04-07,Candy & Soda,Yes,4.5,50
2022-04-07,Nachos & Soda,Yes,6.3,37
2022-04-07,Hotdog & Soda,Yes,8.1,94
2022-04-08,Popcorn,No,5.0,141
2022-04-08,Soda,No,3.0,162
2022-04-08,Candy,No,2.0,127
2022-04-08,Nachos,No,4.0,134
2022-04-08,Hotdog,No,6.0,79
2022-04-08,Popcorn & Soda,Yes,7.2,78
2022-04-08,Candy & Soda,Yes,4.5,38
2022-04-08,Nachos & Soda,Yes,6.3,46
2022-04-08,Hotdog & Soda,Yes,8.1,98
2022-04-09,Popcorn,No,5.0,107
2022-04-09,Soda,No,3.0,111
2022-04-09,Candy,No,2.0,101
2022-04-09,Nachos,No,4.0,89
2022-04-09,Hotdog,No,6.0,112
2022-04-09,Popcorn & Soda,Yes,7.2,48
2022-04-09,Candy & Soda,Yes,4.5,79
2022-04-09,Nachos & Soda,Yes,6.3,62
2022-04-09,Hotdog & Soda,Yes,8.1,42
2022-04-10,Popcorn,No,5.0,127
2022-04-10,Soda,No,3.0,146
2022-04-10,Candy,No,2.0,92
2022-04-10,Nachos,No,4.0,85
2022-04-10,Hotdog,No,6.0,171
2022-04-10,Popcorn & Soda,Yes,7.2,39
2022-04-10,Candy & Soda,Yes,4.5,35
2022-04-10,Nachos & Soda,Yes,6.3,86
2022-04-10,Hotdog & Soda,Yes,8.1,30
2022-04-11,Popcorn,No,5.0,120
2022-04-11,Soda,No,3.0,70
2022-04-11,Candy,No,2.0,141
2022-04-11,Nachos,No,4.0,176
2022-04-11,Hotdog,No,6.0,129
2022-04-11,Popcorn & Soda,Yes,7.2,85
2022-04-11,Candy & Soda,Yes,4.5,49
2022-04-11,Nachos & Soda,Yes,6.3,83
2022-04-11,Hotdog & Soda,Yes,8.1,54
2022-04-12,Popcorn,No,5.0,54
2022-04-12,Soda,No,3.0,169
2022-04-12,Candy,No,2.0,70
2022-04-12,Nachos,No,4.0,67
2022-04-12,Hotdog,No,6.0,106
2022-04-12,Popcorn & Soda,Yes,7.2,48
2022-04-12,Candy & Soda,Yes,4.5,94
2022-04-12,Nachos & Soda,Yes,6.3,32
2022-04-12,Hotdog & Soda,Yes,8.1,71
2022-04-13,Popcorn,No,5.0,70
2022-04-13,Soda,No,3.0,89
2022-04-13,Candy,No,2.0,116
2022-04-13,Nachos,No,4.0,176
2022-04-13,Hotdog,No,6.0,104
2022-04-13,Popcorn & Soda,Yes,7.2,81
2022-04-13,Candy & Soda,Yes,4.5,73
2022-04-13,Nachos & Soda,Yes,6.3,85
2022-04-13,Hotdog & Soda,Yes,8.1,84
2022-04-14,Popcorn,No,5.0,161
2022-04-14,Soda,No,3.0,164
2022-04-14,Candy,No,2.0,166
2022-04-14,Nachos,No,4.0,136
2022-04-14,Hotdog,No,6.0,130
2022-04-14,Popcorn & Soda,Yes,7.2,95
2022-04-14,Candy & Soda,Yes,4.5,48
2022-04-14,Nachos & Soda,Yes,6.3,36
2022-04-14,Hotdog & Soda,Yes,8.1,92
2022-04-15,Popcorn,No,5.0,91
2022-04-15,Soda,No,3.0,91
2022-04-15,Candy,No,2.0,108
2022-04-15,Nachos,No,4.0,69
2022-04-15,Hotdog,No,6.0,122
2022-04-15,Popcorn & Soda,Yes,7.2,46
2022-04-15,Candy & Soda,Yes,4.5,56
2022-04-15,Nachos & Soda,Yes,6.3,76
2022-04-15,Hotdog & Soda,Yes,8.1,31
2022-04-16,Popcorn,No,5.0,112
2022-04-16,Soda,No,3.0,111
2022-04-16,Candy,No,2.0,149
2022-04-16,Nachos,No,4.0,68
2022-04-16,Hotdog,No,6.0,66
2022-04-16,Popcorn & Soda,Yes,7.2,98
2022-04-16,Candy & Soda,Yes,4.5,68
2022-04-16,Nachos & Soda,Yes,6.3,100
2022-04-16,Hotdog & Soda,Yes,8.1,68
2022-04-17,Popcorn,No,5.0,85
2022-04-17,Soda,No,3.0,181
2022-04-17,Candy,No,2.0,78
2022-04-17,Nachos,No,4.0,100
2022-04-17,Hotdog,No,6.0,63
2022-04-17,Popcorn & Soda,Yes,7.2,98
2022-04-17,Candy & Soda,Yes,4.5,47
2022-04-17,Nachos & Soda,Yes,6.3,71
2022-04-17,Hotdog & Soda,Yes,8.1,86
2022-04-18,Popcorn,No,5.0,61
2022-04-18,Soda,No,3.0,66
2022-04-18,Candy,No,2.0,79
2022-04-18,Nachos,No,4.0,137
2022-04-18,Hotdog,No,6.0,148
2022-04-18,Popcorn & Soda,Yes,7.2,52
2022-04-18,Candy & Soda,Yes,4.5,30
2022-04-18,Nachos & Soda,Yes,6.3,61
2022-04-18,Hotdog & Soda,Yes,8.1,38
2022-04-19,Popcorn,No,5.0,64
2022-04-19,Soda,No,3.0,76
2022-04-19,Candy,No,2.0,158
2022-04-19,Nachos,No,4.0,125
2022-04-19,Hotdog,No,6.0,197
2022-04-19,Popcorn & Soda,Yes,7.2,94
2022-04-19,Candy & Soda,Yes,4.5,78
2022-04-19,Nachos & Soda,Yes,6.3,30
2022-04-19,Hotdog & Soda,Yes,8.1,39
2022-04-20,Popcorn,No,5.0,96
2022-04-20,Soda,No,3.0,172
2022-04-20,Candy,No,2.0,108
2022-04-20,Nachos,No,4.0,145
2022-04-20,Hotdog,No,6.0,152
2022-04-20,Popcorn & Soda,Yes,7.2,47
2022-04-20,Candy & Soda,Yes,4.5,75
2022-04-20,Nachos & Soda,Yes,6.3,61
2022-04-20,Hotdog & Soda,Yes,8.1,56
2022-04-21,Popcorn,No,5.0,67
2022-04-21,Soda,No,3.0,131
2022-04-21,Candy,No,2.0,121
2022-04-21,Nachos,No,4.0,103
2022-04-21,Hotdog,No,6.0,120
2022-04-21,Popcorn & Soda,Yes,7.2,65
2022-04-21,Candy & Soda,Yes,4.5,47
2022-04-21,Nachos & Soda,Yes,6.3,67
2022-04-21,Hotdog & Soda,Yes,8.1,88
2022-04-22,Popcorn,No,5.0,186
2022-04-22,Soda,No,3.0,84
2022-04-22,Candy,No,2.0,131
2022-04-22,Nachos,No,4.0,182
2022-04-22,Hotdog,No,6.0,191
2022-04-22,Popcorn & Soda,Yes,7.2,59
2022-04-22,Candy & Soda,Yes,4.5,33
2022-04-22,Nachos & Soda,Yes,6.3,68
2022-04-22,Hotdog & Soda,Yes,8.1,93
2022-04-23,Popcorn,No,5.0,199
2022-04-23,Soda,No,3.0,72
2022-04-23,Candy,No,2.0,97
2022-04-23,Nachos,No,4.0,197
2022-04-23,Hotdog,No,6.0,174
2022-04-23,Popcorn & Soda,Yes,7.2,67
2022-04-23,Candy & Soda,Yes,4.5,84
2022-04-23,Nachos & Soda,Yes,6.3,97
2022-04-23,Hotdog & Soda,Yes,8.1,30
2022-04-24,Popcorn,No,5.0,184
2022-04-24,Soda,No,3.0,144
2022-04-24,Candy,No,2.0,189
2022-04-24,Nachos,No,4.0,155
2022-04-24,Hotdog,No,6.0,182
2022-04-24,Popcorn & Soda,Yes,7.2,79
2022-04-24,Candy & Soda,Yes,4.5,71
2022-04-24,Nachos & Soda,Yes,6.3,41
2022-04-24,Hotdog & Soda,Yes,8.1,47
2022-04-25,Popcorn,No,5.0,123
2022-04-25,Soda,No,3.0,157
2022-04-25,Candy,No,2.0,171
2022-04-25,Nachos,No,4.0,66
2022-04-25,Hotdog,No,6.0,120
2022-04-25,Popcorn & Soda,Yes,7.2,91
2022-04-25,Candy & Soda,Yes,4.5,70
2022-04-25,Nachos & Soda,Yes,6.3,63
2022-04-25,Hotdog & Soda,Yes,8.1,99
2022-04-26,Popcorn,No,5.0,94
2022-04-26,Soda,No,3.0,107
2022-04-26,Candy,No,2.0,175
2022-04-26,Nachos,No,4.0,93
2022-04-26,Hotdog,No,6.0,64
2022-04-26,Popcorn & Soda,Yes,7.2,99
2022-04-26,Candy & Soda,Yes,4.5,79
2022-04-26,Nachos & Soda,Yes,6.3,61
2022-04-26,Hotdog & Soda,Yes,8.1,96
2022-04-27,Popcorn,No,5.0,52
2022-04-27,Soda,No,3.0,135
2022-04-27,Candy,No,2.0,123
2022-04-27,Nachos,No,4.0,100
2022-04-27,Hotdog,No,6.0,116
2022-04-27,Popcorn & Soda,Yes,7.2,77
2022-04-27,Candy & Soda,Yes,4.5,46
2022-04-27,Nachos & Soda,Yes,6.3,36
2022-04-27,Hotdog & Soda,Yes,8.1,42
2022-04-28,Popcorn,No,5.0,169
2022-04-28,Soda,No,3.0,115
2022-04-28,Candy,No,2.0,53
2022-04-28,Nachos,No,4.0,187
2022-04-28,Hotdog,No,6.0,137
2022-04-28,Popcorn & Soda,Yes,7.2,46
2022-04-28,Candy & Soda,Yes,4.5,81
2022-04-28,Nachos & Soda,Yes,6.3,35
2022-04-28,Hotdog & Soda,Yes,8.1,98
2022-04-29,Popcorn,No,5.0,186
2022-04-29,Soda,No,3.0,70
2022-04-29,Candy,No,2.0,73
2022-04-29,Nachos,No,4.0,53
2022-04-29,Hotdog,No,6.0,52
2022-04-29,Popcorn & Soda,Yes,7.2,97
2022-04-29,Candy & Soda,Yes,4.5,69
2022-04-29,Nachos & Soda,Yes,6.3,77
2022-04-29,Hotdog & Soda,Yes,8.1,83
2022-04-30,Popcorn,No,5.0,84
2022-04-30,Soda,No,3.0,105
2022-04-30,Candy,No,2.0,157
2022-04-30,Nachos,No,4.0,89
2022-04-30,Hotdog,No,6.0,117
2022-04-30,Popcorn & Soda,Yes,7.2,75
2022-04-30,Candy & Soda,Yes,4.5,42
2022-04-30,Nachos & Soda,Yes,6.3,56
2022-04-30,Hotdog & Soda,Yes,8.1,35
2022-05-01,Popcorn,No,5.0,66
2022-05-01,Soda,No,3.0,148
2022-05-01,Candy,No,2.0,130
2022-05-01,Nachos,No,4.0,51
2022-05-01,Hotdog,No,6.0,126
2022-05-01,Popcorn & Soda,Yes,7.2,81
2022-05-01,Candy & Soda,Yes,4.5,95
2022-05-01,Nachos & Soda,Yes,6.3,81
2022-05-01,Hotdog & Soda,Yes,8.1,72
2022-05-02,Popcorn,No,5.0,71
2022-05-02,Soda,No,3.0,160
2022-05-02,Candy,No,2.0,156
2022-05-02,Nachos,No,4.0,116
2022-05-02,Hotdog,No,6.0,189
2022-05-02,Popcorn & Soda,Yes,7.2,98
2022-05-02,Candy & Soda,Yes,4.5,68
2022-05-02,Nachos & Soda,Yes,6.3,42
2022-05-02,Hotdog & Soda,Yes,8.1,70
2022-05-03,Popcorn,No,5.0,106
2022-05-03,Soda,No,3.0,61
2022-05-03,Candy,No,2.0,62
2022-05-03,Nachos,No,4.0,169
2022-05-03,Hotdog,No,6.0,146
2022-05-03,Popcorn & Soda,Yes,7.2,86
2022-05-03,Candy & Soda,Yes,4.5,69
2022-05-03,Nachos & Soda,Yes,6.3,74
2022-05-03,Hotdog & Soda,Yes,8.1,64
2022-05-04,Popcorn,No,5.0,52
2022-05-04,Soda,No,3.0,169
2022-05-04,Candy,No,2.0,54
2022-05-04,Nachos,No,4.0,60
2022-05-04,Hotdog,No,6.0,175
2022-05-04,Popcorn & Soda,Yes,7.2,100
2022-05-04,Candy & Soda,Yes,4.5,85
2022-05-04,Nachos & Soda,Yes,6.3,39
2022-05-04,Hotdog & Soda,Yes,8.1,63
2022-05-05,Popcorn,No,5.0,116
2022-05-05,Soda,No,3.0,80
2022-05-05,Candy,No,2.0,124
2022-05-05,Nachos,No,4.0,120
2022-05-05,Hotdog,No,6.0,115
2022-05-05,Popcorn & Soda,Yes,7.2,99
2022-05-05,Candy & Soda,Yes,4.5,70
2022-05-05,Nachos & Soda,Yes,6.3,92
2022-05-05,Hotdog & Soda,Yes,8.1,61
2022-05-06,Popcorn,No,5.0,69
2022-05-06,Soda,No,3.0,189
2022-05-06,Candy,No,2.0,88
2022-05-06,Nachos,No,4.0,194
2022-05-06,Hotdog,No,6.0,94
2022-05-06,Popcorn & Soda,Yes,7.2,40
2022-05-06,Candy & Soda,Yes,4.5,99
2022-05-06,Nachos & Soda,Yes,6.3,52
2022-05-06,Hotdog & Soda,Yes,8.1,99
2022-05-07,Popcorn,No,5.0,179
2022-05-07,Soda,No,3.0,133
2022-05-07,Candy,No,2.0,138
2022-05-07,Nachos,No,4.0,128
2022-05-07,Hotdog,No,6.0,162
2022-05-07,Popcorn & Soda,Yes,7.2,66
2022-05-07,Candy & Soda,Yes,4.5,78
2022-05-07,Nachos & Soda,Yes,6.3,81
2022-05-07,Hotdog & Soda,Yes,8.1,62
2022-05-08,Popcorn,No,5.0,71
2022-05-08,Soda,No,3.0,163
2022-05-08,Candy,No,2.0,182
2022-05-08,Nachos,No,4.0,67
2022-05-08,Hotdog,No,6.0,167
2022-05-08,Popcorn & Soda,Yes,7.2,66
2022-05-08,Candy & Soda,Yes,4.5,93
2022-05-08,Nachos & Soda,Yes,6.3,39
2022-05-08,Hotdog & Soda,Yes,8.1,71
2022-05-09,Popcorn,No,5.0,172
2022-05-09,Soda,No,3.0,93
2022-05-09,Candy,No,2.0,131
2022-05-09,Nachos,No,4.0,136
2022-05-09,Hotdog,No,6.0,65
2022-05-09,Popcorn & Soda,Yes,7.2,83
2022-05-09,Candy & Soda,Yes,4.5,64
2022-05-09,Nachos & Soda,Yes,6.3,57
2022-05-09,Hotdog & Soda,Yes,8.1,31
2022-05-10,Popcorn,No,5.0,143
2022-05-10,Soda,No,3.0,190
2022-05-10,Candy,No,2.0,108
2022-05-10,Nachos,No,4.0,118
2022-05-10,Hotdog,No,6.0,168
2022-05-10,Popcorn & Soda,Yes,7.2,82
2022-05-10,Candy & Soda,Yes,4.5,74
2022-05-10,Nachos & Soda,Yes,6.3,49
2022-05-10,Hotdog & Soda,Yes,8.1,53
2022-05-11,Popcorn,No,5.0,140
2022-05-11,Soda,No,3.0,143
2022-05-11,Candy,No,2.0,107
2022-05-11,Nachos,No,4.0,177
2022-05-11,Hotdog,No,6.0,56
2022-05-11,Popcorn & Soda,Yes,7.2,71
2022-05-11,Candy & Soda,Yes,4.5,76
2022-05-11,Nachos & Soda,Yes,6.3,82
2022-05-11,Hotdog & Soda,Yes,8.1,88
2022-05-12,Popcorn,No,5.0,87
2022-05-12,Soda,No,3.0,102
2022-05-12,Candy,No,2.0,192
2022-05-12,Nachos,No,4.0,97
2022-05-12,Hotdog,No,6.0,144
2022-05-12,Popcorn & Soda,Yes,7.2,48
2022-05-12,Candy & Soda,Yes,4.5,38
2022-05-12,Nachos & Soda,Yes,6.3,93
2022-05-12,Hotdog & Soda,Yes,8.1,83
2022-05-13,Popcorn,No,5.0,174
2022-05-13,Soda,No,3.0,88
2022-05-13,Candy,No,2.0,53
2022-05-13,Nachos,No,4.0,175
2022-05-13,Hotdog,No,6.0,52
2022-05-13,Popcorn & Soda,Yes,7.2,93
2022-05-13,Candy & Soda,Yes,4.5,58
2022-05-13,Nachos & Soda,Yes,6.3,40
2022-05-13,Hotdog & Soda,Yes,8.1,87
2022-05-14,Popcorn,No,5.0,70
2022-05-14,Soda,No,3.0,88
2022-05-14,Candy,No,2.0,151
2022-05-14,Nachos,No,4.0,95
2022-05-14,Hotdog,No,6.0,115
2022-05-14,Popcorn & Soda,Yes,7.2,65
2022-05-14,Candy & Soda,Yes,4.5,94
2022-05-14,Nachos & Soda,Yes,6.3,92
2022-05-14,Hotdog & Soda,Yes,8.1,64
2022-05-15,Popcorn,No,5.0,152
2022-05-15,Soda,No,3.0,178
2022-05-15,Candy,No,2.0,74
2022-05-15,Nachos,No,4.0,92
2022-05-15,Hotdog,No,6.0,133
2022-05-15,Popcorn & Soda,Yes,7.2,96
2022-05-15,Candy & Soda,Yes,4.5,92
2022-05-15,Nachos & Soda,Yes,6.3,80
2022-05-15,Hotdog & Soda,Yes,8.1,31
2022-05-16,Popcorn,No,5.0,175
2022-05-16,Soda,No,3.0,118
2022-05-16,Candy,No,2.0,58
2022-05-16,Nachos,No,4.0,51
2022-05-16,Hotdog,No,6.0,59
2022-05-16,Popcorn & Soda,Yes,7.2,65
2022-05-16,Candy & Soda,Yes,4.5,78
2022-05-16,Nachos & Soda,Yes,6.3,99
2022-05-16,Hotdog & Soda,Yes,8.1,78
2022-05-17,Popcorn,No,5.0,180
